id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
7595807,21114611122003954000000000U2,ESCUELA PRIMARIA VESPERTINA DEL BENEMERITO INSTITUTO NORMAL DEL ESTADO CCT 21EPR0746X,ESCUELA PRIMARIA VESPERTINA DEL BENEMERITO INSTITUTO NORMAL DEL ESTADO,611122,Escuelas de educación primaria del sector público,31 a 50 personas,BOULEVARD,HERMANOS SERDAN,CALLE,47 NORTE,BOULEVARD,HERMANOS SERDAN,AVENIDA,6 PONIENTE,203,,BEN INST NMAL DEL EDO GRAL JUAN CRISOSTOMO BONILL,17,,,COLONIA,AQUILES SERDAN,EDIFICIO COMERCIAL Y DE SERVICIOS,BENEMERITO INSTITUTO NORMAL DEL ESTADO GENERAL JUAN CRISOSTOMO BONILLA,SN,72140,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3489,28,,,WWW.BINE.MX,Fijo,19.06666515,-98.22407302,2019-11
3435536,21114611122000582000000000U4,ESCUELA PRIMARIA VESPERTINA EMILIANO ZAPATA,EL GOBIERNO FEDERAL,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,25 DE DICIEMBRE,CALLE,NINGUNO,CALLE,CARMEN SERDAN,AVENIDA,SAUL COLOMBRES,,SN,,,,SN,COLONIA,JOAQUIN COLOMBRES,,,,72300,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,450,26,2225210291,EMILIANOZAPATA@GMAIL.COM,,Fijo,19.05219049,-98.15472607,2010-07
3439745,21114611122000812001000000U5,ESCUELA PRIMARIA VESPERTINA FEDERAL CARLOS PELLICER,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,OCTAVA DE IGNACIO ZARAGOZA,CALLE,PINO SUAREZ,CALLE,32 NORTE,CALLE,24 ORIENTE,3208,,,,,,COLONIA,LOMAS 5 DE MAYO,,,,72270,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,446,8,2222348197,,,Fijo,19.05050949,-98.17462698,2010-07
3442640,21114611122001453000000000U7,ESCUELA PRIMARIA VESPERTINA FEDERAL SALVADOR VARELA RESENDIZ,SECRETARIA DE EDUCACION PUBLICA FEDERAL,611122,Escuelas de educación primaria del sector público,11 a 30 personas,AVENIDA,AVENIDA DE LAS TORRES,AVENIDA,AVENIDA DEL ROBLE,AVENIDA,AVENIDA DEL BOSQUE,PRIVADA,NINGUNO,,SN,,,,,COLONIA,INFONAVIT AMALUCAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5273,31,,,,Fijo,19.04785004,-98.14698832,2010-07
3437446,21114611122003733000000000U0,ESCUELA PRIMARIA VESPERTINA GRAL JUAN N MENDEZ,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,0.416666667,PEATONAL,NINGUNO,CALLE,NINGUNO,PEATONAL,NINGUNO,,SN,,,,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1711,23,,JUANNMENDEZZ69@HOTMAIL.COM,,Fijo,19.05712683,-98.13605382,2010-07
3435859,21114611122000462000000000U9,ESCUELA PRIMARIA VESPERTINA HERMANOS FLORES MAGON,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,NATACION,CALLE,CICLISMO,BOULEVARD,MEXICO 68,CALLE,RAFAEL OSUNA,16060,,,,0,SN,COLONIA,UNIDAD MAGISTERIAL MEXICO 68,,,,72300,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1389,12,2229733920,HMNOSFLORESMAGONPRIMARIA@GMAIL.COM,,Fijo,19.05281156,-98.1643177,2010-07
3437829,21114611122002053001000000U4,ESCUELA PRIMARIA VESPERTINA HERMENEGILDO GALEANA,SECRETARIA DE EDUCACION PUBLICA ESCUELA PRIMARIA VESPERTINA HERMEGILDO GALEANA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,BOULEVARD,XONACATEPEC,BOULEVARD,XONACATEPEC,AVENIDA,AVENIDA DE LAS TORRES,CALLE,NINGUNO,,SN,,,,,UNIDAD HABITACIONAL,MANUEL RIVERA ANAYA,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2372,30,2229853374,EHGALEANA@HOTMAIL.COM,,Fijo,19.05379475,-98.14492679,2010-07
8325840,21114611122004033000000000U4,ESCUELA PRIMARIA VESPERTINA INDEPENDENCIA,SECRETARIA DE EDUCACION PUBLICA FEDERAL,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PUEBLA,CARRETERA,FEDERAL MEXICO PUEBLA,AVENIDA,INDEPENDENCIA,CALLE,VERACRUZ,9,,,,,,COLONIA,COLONIA,,,,72120,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,346A,12,,21DPR3047Y@SEPPUE.GOB.MX,,Fijo,19.07200722,-98.25179388,2019-11
3367881,21114611122003712000000000U7,ESCUELA PRIMARIA VESPERTINA MANUEL AVILA CAMACHO MATRICULA CT21DPR27504,,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,INSURGENTES,CALLE,FRANCISCO JAVIER MINA,CALLE,VICENTE SUAREZ,AVENIDA,AVENIDA DEL TRABAJO,,SN,,,,,COLONIA,EL MAYORAZGO,,,,72456,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,836,18,,21DPR2750Y@SEPPUE.GOB.MX,,Fijo,19.01815154,-98.22806815,2014-12
3453075,21114611122002693002000000U7,ESCUELA PRIMARIA VESPERTINA MARTIRES DE LA ENSEÑANZA 1935,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,BENITO JUAREZ,PRIVADA,PRIVADA DE JOSE MARIA MORELOS Y PAVON,CALLE,INGENIERO ROMERO VARGAS,CALLE,AGUSTIN MELGAR,,SN,,,,,COLONIA,ENCINAR 1A SECCION,,,,72390,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1548,18,,,,Fijo,19.02196675,-98.13912582,2010-07
3452932,21114611122000622001000000U8,ESCUELA PRIMARIA VESPERTINA MIGUEL HIDALGO Y COSTILLA,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,5 DE MAYO,CALLE,2 ORIENTE,CALLE,4 ORIENTE,OTRO(ESPECIFIQUE),BARRANCO,,SN,,,,,COLONIA,TOLTEPEC ALAMOS,,,,72350,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4538,10,,KORYIS@HOTMAIL.COM,,Fijo,19.03049972,-98.14866365,2010-07
3471527,21114611122000442001000000U1,ESCUELA PRIMARIA VESPERTINA NIÑO ARTILLERO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,CALLE,ANTIGUO CAMINO REAL A SAN JERONIMO,CALLE,6 ORIENTE,CALLE,8 ORIENTE,CALLE,4,,SN,,,,,COLONIA,FRANCISCO VILLA,,,,72020,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,428A,22,2229543023,21DPR0416G@SEPPUE.GOB.MX,,Fijo,19.08926181,-98.22321225,2010-07
3256495,21114611122000952000000000U9,ESCUELA PRIMARIA VESPERTINA PRESIDENTE LAZARO CARDENAS,SECRETARIA DE EDUCACION PUPLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,56 PONIENTE,CALLE,5 NORTE,CALLE,DIAGONAL BENITO JUAREZ,AVENIDA,62 PONIENTE,,SN,,,,,COLONIA,CUAHUTEMOC,,,,72243,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3510,1,2223396772,PRIMARIALAZAROC@HOTMAIL.COM,,Fijo,19.06691858,-98.18883006,2010-07
3279867,21114611122001943000000000U7,ESCUELA PRIMARIA VESPERTINA RAFAEL RAMIREZ CASTAÑEDA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,MIGUEL DE LA MADRID HURTADO,CALLE,GUSTAVO DIAZ ORDAZ,CALLE,SALINAS DE GORTARI,CALLE,BENITO JUAREZ,,SN,,,,,COLONIA,SAN MIGUEL XONACATEPEC,,,,72227,21,Puebla,114,Puebla,218,Santa María Xonacatepec                                                                                       ,6248,3,,,,Fijo,19.07900089,-98.11491082,2010-07
3455273,21114611122000492000000000U6,ESCUELA PRIMARIA VESPERTINA TIERRA Y LIBERTAD 21DPR3704T,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,NINGUNO,CALLE,ARBOLEDAS,CALLE,ARBOLEDAS,AVENIDA,CENTRAL,,DOMICILIO CONOCIDO,,,,,COLONIA,LOMAS FLOR DEL BOSQUE,,,,72360,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,6110,2,2751095241,TYL3704T@GMAIL.COM,,Fijo,19.03203569,-98.12558418,2010-07
3539007,21114611122001063000000000U4,ESCUELA PRIMARIA VESPERTINA VICENTE LOMBARDO TOLEDANO,SECRETARIA DE EDUCACION PUEBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PROFESOR ALBERTO MIRANDA CASTRO,CALLE,VALLE DE TOLUCA,CALLE,MONTERREY,CALLE,PROFESOR ALBERTO MIRANDA CASTRO,,SN,,,,,CONJUNTO HABITACIONAL,SNTE,,,,72499,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2160,27,,ESCVESP.V_LOMBARDO@YAHOO.COM,,Fijo,18.96537699,-98.23873843,2010-07
3368191,21114611122003592001000000U0,ESCUELA PRIMARIA VESPERTINO LIC BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,0 a 5 personas,PRIVADA,15 A SUR,AVENIDA,73 PONIENTE,AVENIDA,77 PONIENTE,CALLE,DIAGONAL 15 SUR,7500,,,,,,COLONIA,SAN JOSE MAYORAZGO,,,,72450,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1514,4,,,,Fijo,19.01127163,-98.23240521,2014-12
3257983,21114611122000111001000000U2,ESCUELA PRIMARIA VESPERTINO PACHECO Y HENNIG,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE PUEBLA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,36 PONIENTE,CALLE,11 NORTE,CALLE,9 NORTE,AVENIDA,38 PONIENTE,908,,,,,,COLONIA,SANTA MARIA,,,,72080,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3578,23,2227270569,PACHYHENNIG@HOTMAIL.COM,,Fijo,19.06203425,-98.19717128,2010-07
3518585,21114611122002603000000000U6,ESCUELA PRIMARIA VICENTE GUERRERO,ESCUELA PRIMARIA VICENTE GUERRERO,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,TEPEXI,CERRADA,NINGUNO,CALLE,PEDRO MORENO,CALLE,TEPETITLAN,,SN,,,,,COLONIA,VICENTE GUERRERO,,,,72470,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3915,39,,,,Fijo,19.00412594,-98.23151604,2010-07
3471526,21114611122001613000000000U6,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,ANTIGUO CAMINO REAL A SAN JERONIMO,CALLE,6 ORIENTE,CALLE,8 ORIENTE,CALLE,4,,SN,,,,,COLONIA,FRANCISCO VILLA,,,,72020,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,428A,22,2229543023,21DPR@SEPPUE.GOB.MX,,Fijo,19.08926181,-98.22321225,2010-07
3539040,21114611122000371000000000U2,ESCUELA PRIMARIA VICENTE SUAREZ FERRER,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,2 SUR,CALLE,131 ORIENTE,CALLE,NINGUNO,CALLE,2 A SUR,,SN,,,,,COLONIA,PEDREGAL DE GUADALUPE HIDALGO,,,,72494,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5733,8,,,,Fijo,18.97101198,-98.23630036,2010-07
3447574,21114611122001813000000000U2,ESCUELA RAFAEL AGUILAR ROSAS,GOBIERNO ESTATAL,611122,Escuelas de educación primaria del sector público,31 a 50 personas,ANDADOR,PLAZA DEL CONCHERO,AVENIDA,42 SUR,CALLE,67 ORIENTE,CALLE,67 ORIENTE,33,B,,,,,COLONIA,INFONAVIT LA MARGARITA,,,,72560,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2067,50,,,,Fijo,18.99966902,-98.18726398,2010-07
3254249,21114611122002903000000000U0,ESCUELA REPUBLICA ESPAÑOLA MATUTINA,SECRETARIA DE EDUCACION PUBLICA 21EPR0281H,611122,Escuelas de educación primaria del sector público,11 a 30 personas,PRIVADA,74 PONIENTE,CALLE,15 NORTE,CALLE,13 NORTE,CALLE,74 PONIENTE,1301,,,,,,COLONIA,20 DE NOVIEMBRE,,,,72230,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3421,23,,REPUBLICAMAT@GMAIL.COM,,Fijo,19.07651936,-98.19055304,2010-07
3523086,21114931810000363001000000U2,ESCUELA SOR JUANA INES DE LA CRUZ,ESCUELA SOR JUANA INES DE LA CRUZ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,RICARDO FLORES MAGON,CALLE,MIGUEL HIDALGO,CALLE,HERMANOS SERDAN,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,,SN,,,,,COLONIA,GUADALUPE HIDALGO,,,,72490,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1961,13,,21PR0040K@SEPPUE.GOB.MX,,Fijo,18.97860548,-98.24875942,2010-07
11614409,21114611122004132000000000U4,ESCUELA VESPERTINA HERMANOS SERDAN,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,GUADALUPE,CALLE,BENITO JUAREZ,CALLE,DIAGONAL ZARAGOZA,CALLE,EMILIANO ZAPATA,15,,,,,,BARRIO,TLATELPAN,,,,72595,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4260,32,,,,Fijo,18.96639689,-98.17422112,2024-11
3268599,21114611122001623001000000U5,ESCUELA VESPERTINA PRIMARIA PROFESOR TEOFILO ARIZA,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,AVENIDA 2 PONIENTE,CALLE,7 NORTE,CALLE,5 NORTE,AVENIDA,4 PONIENTE,514,,,,,,COLONIA,CENTRO,,,,72000,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,408,12,2224860582,DIANA_REYESE@HOTMAIL.COM,,Fijo,19.04730759,-98.20207492,2010-07
3371737,21114611121001663001000000U3,ESCUELA YERMO,YERMO,611121,Escuelas de educación primaria del sector privado,31 a 50 personas,CALLE,109 ORIENTE O YERMO Y PARRES,PRIVADA,22 D SUR,PRIVADA,YERMO Y PARRES,PRIVADA,22 D SUR,2245,,,,,,BARRIO,SAN JUAN,,,,72590,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2902,40,,YERMOACFACTURAS@OUTLOOK.COM,,Fijo,18.97527464,-98.20198926,2014-12
3351449,21114611122003843000000000U7,ESCUELAS PRIMARIA LIC ALFREDO V BONFIL,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PINO SUAREZ,CALLE,48 NORTE,CALLE,50 NORTE,PROLONGACION,22 ORIENTE,,SN,,,,,COLONIA,10 DE MAYO,,,,72270,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1389,8,,ALFREDOVBONFIL2@HOTMAIL.COM,,Fijo,19.05561967,-98.16927057,2014-12
3445572,21114611122002613000000000U5,GUILLERMO JIMENEZ MORALES,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,PLAZUELA EL CALVARIO,AVENIDA,AVENIDA DEL BOSQUE,AVENIDA,AVENIDA DE LOS EDUCADORES,CALLE,PLAZUELA DEL CARMEN,1638,,,,,,COLONIA,PLAZAS AMALUCAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5273,1,2229761105,PRIMJGM@GMAIL.COM,,Fijo,19.0460055,-98.14499692,2014-12
3258489,21114611122001643002000000U3,GUSTAVO P MAHR NOCTURNO,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,0 a 5 personas,CALLE,5 DE MAYO,AVENIDA,18 PONIENTE,AVENIDA,20 PONIENTE,CALLEJON,18 PONIENTE,1807,,,,,,COLONIA,CENTRO,,,,72000,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5184,25,2221168304,ARA_SALAZAR64@HOTMAIL.COM,,Fijo,19.0516914,-98.19444944,2010-07
11448437,21114611122004152000000000U2,IGNACIO MANUEL ALTAMIRANO 21DPR02235,SECRETARIA DE EDUCACION PUBLICA,611122,Escuelas de educación primaria del sector público,6 a 10 personas,AVENIDA,66 PONIENTE,OTRO(ESPECIFIQUE),BARRANCO,CALLE,5 NORTE,AVENIDA,68 PONIENTE,,SN,,,,,COLONIA,16 DE SEPTIEMBRE,,,,72230,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,3510,33,,,,Fijo,19.07017177,-98.18638568,2024-11
3437254,21114611121001233000000000U5,INSTITUTO ARAMINTA ESCUDERO DE LOS REYES,,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,CALLE,8 B,CERRADA,6 B,BOULEVARD,OAXACA,CERRADA,6 B,15,,,,,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1711,47,2224284942,INSTITUTO_ARAMITA@HOTMAIL.COM,,Fijo,19.06043978,-98.13247948,2010-07
8826396,21114611121001882001000000U9,INSTITUTO CARLOS FUENTES,,611121,Escuelas de educación primaria del sector privado,0 a 5 personas,CALLE,BISMUTO,AVENIDA,3 SUR,ANDADOR,FOSFORO,CALLE,FOSFORO,,SN,,,,,COLONIA,MINERALES DE GUADALUPE SUR,,,,72495,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,499A,53,2223436232,,,Fijo,18.95570932,-98.23992082,2019-11
3367412,21114611121001793001000000U8,INSTITUTO CARLOS FUENTES PRIMARIA,ANGELOPOLITANO DE INNOVACION EDUCATIVA,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,AVENIDA,20 DE NOVIEMBRE,AVENIDA,MATAMOROS,AVENIDA,NACIONAL,CERRADA,TECAMACHALCO,747,,,,,,COLONIA,VICENTE GUERRERO,,,,72470,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,385A,14,2223436232,ANIM_13@HOTMAIL.COM,,Fijo,19.00861381,-98.23012332,2014-12
3375712,21114611121001483002000000U6,INSTITUTO CUAUHTEMOC AC NIVEL PRIMARIA,PROFESORA MARIA EMELIA FLORES REYES,611121,Escuelas de educación primaria del sector privado,0 a 5 personas,CALLE,NARDOS,AVENIDA,151 PONIENTE,AVENIDA,NARANJOS,CALLE,TULIPANES,,SN,,,,,COLONIA,SAN RAMON CASTILLOTLA CUARTA SECCION,,,,72490,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2033,16,2221299609,INST_CUAUHTEMOC@HOTMAIL.COM,,Fijo,18.96473409,-98.26280417,2014-12
3475176,21114611121000803012000000U6,INSTITUTO CULTURAL IZTACCIHUATL SECRETARIA DE EDUCACION PUBLICA 21PPR0944C,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,VICENTE GUERRERO,CALLE,PATRIOTISMO,CALLE,GUADALUPE VICTORIA,CALLE,GUADALUPE VICTORIA,142,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4792,20,,NSTITUTOCULTURALICCTACIHUATL@HOTMAIL.COM,WWW.INSTITUTOCULTURALICCTACIHUATL.COM,Fijo,19.07764021,-98.24225822,2010-07
3356269,21114611121001521001000000U3,INSTITUTO DE DESARROLLO INFANTIL DESPERTAR,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,JIRASOL,CALLE,TREBOL,CALLE,NINGUNO,CALLE,CLAVEL,41,,,,,,COLONIA,LUMBRERAS DE AMALUCAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2828,5,,IDID.EDU.PRIM@GMAIL.COM,,Fijo,19.04991475,-98.12836192,2014-12
3512319,21114611121000171002000000U8,INSTITUTO EDUCATIVO AQUILES SERDAN,,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,CALLE,ARTICULO 5,AVENIDA,3 SUR,AVENIDA,CONSTITUYENTES,CALLE,ARTICULO 6,5,,,,,,COLONIA,CONSTITUCION MEXICANA,,,,72499,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4951,23,2228149847,,,Fijo,18.96001457,-98.23926909,2010-07
3345668,21114611121001642001000000U7,INSTITUTO EDUCATIVO DE DESARROLLO INAVA,INSTITUTO EDUCATIVO DE DESARROLLO INAVA ,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,CALLE,SANTA ELENA,PROLONGACION,SANTA ELENA,CALLE,PRIMERA DE MAYO,CALLE,SAN JOSE,47,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72120,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,4788,13,2226419550,INAVA_ADMON@HOTMAIL.COM,,Fijo,19.07423035,-98.24657306,2014-12
8812397,21114611121002012000000000U2,INSTITUTO EDUCATIVO PUEBLA NIVEL PRIMARIA,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,2 B,CALLE,NINGUNO,BOULEVARD,MONTERREY,CALLE,1 B,1,,,,,,COLONIA,BOSQUES DE SAN SEBASTIAN,,,,72310,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1711,8,2226162013,,,Fijo,19.05953921,-98.1357154,2019-11
6218970,21114624411000891011000000U1,INSTITUTO FERREIRO,,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,CALLE,TABACHINES,PRIVADA,OLIVOS,AVENIDA,PINOS,CALLE,15 SUR,12323,,,,,,COLONIA,SAN MIGUEL MAYORAZGO,,,,72492,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,5023,24,2225456152,,,Fijo,18.98541524,-98.25122818,2010-07
3367471,21114611121001502000000000U3,INSTITUTO HERBERT SPENCER,INSTITUTO HERBERT SPENCER DE PUEBLA,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,ABASOLO,AVENIDA,MARGARITAS,6112,,,,,,COLONIA,EL PATRIMONIO,,,,72450,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,086A,10,,HERBERTSPENCER@HOTMAIL.COM,,Fijo,19.01411069,-98.22057562,2014-12
6380460,21114611171001454011000000U2,INSTITUTO INGLATERRA,JARDIN DE NIÑOS INGLATERRA DE PUEBLA,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,CALLE,15 DE ENERO,AVENIDA,SAN FRANCISCO,AVENIDA,SAN IGNACIO,AVENIDA,SAN FRANCISCO,5967,,,,,,COLONIA,SAN BALTAZAR LINDA VISTA,,,,72550,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,766,35,,AROMERO@INSTITUTOINGLATERRA.EDU.MX,WWW.INSTITUTOINGLATERRA.EDU.MX,Fijo,19.01250207,-98.2070831,2010-07
3455996,21114611131000052011000000U9,INSTITUTO MARIA INES ARIAS,,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,AVENIDA,57 PONIENTE,CALLE,3 A SUR,CALLE,3 SUR,CALLE,JACARANDAS,317,,,,,,COLONIA,EL CERRITO,,,,72440,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,1425,34,2224198932,,,Fijo,19.02126185,-98.21489099,2014-12
6378236,21114611171000933003009576S6,INSTITUTO NORMAL ENRIQUE BENITEZ PRIMARIA,INSTITUTO NORMAL ENRIQUE BENITEZ,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,8 SUR,AVENIDA,25 ORIENTE,AVENIDA,23 ORIENTE,CALLE,10 SUR,2310,,,,,,COLONIA,LADRILLERA DE BENITEZ,,,,72530,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,696,35,2222370332,ADMONINEB@YAHOO.COM.MX,WWW.INEB.EDU.MX,Fijo,19.03256235,-98.19809798,2010-07
8187449,21114611121002153001000000U4,INSTITUTO ROGER MASLOW PRIMARIA,INSTITUTO ROGER MASLOW,611121,Escuelas de educación primaria del sector privado,6 a 10 personas,CALLE,VILLAHERMOSA,CALLE,EJE VIAL,CALLE,VALLE DE TOLUCA,CALLE,GUADALAJARA,10000,,,,,,CONJUNTO HABITACIONAL,SNTE,,,,72499,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,2160,6,2221899502,,,Fijo,18.9632936,-98.23846194,2019-11
8656642,21114611121002121000000000U1,INSTITUTO SILVANA,INSTITUTO SILVANA,611121,Escuelas de educación primaria del sector privado,0 a 5 personas,AVENIDA,49 PONIENTE,CALLE,11 A SUR,CALLE,11 SUR,AVENIDA,47 PONIENTE,930,,,,,,COLONIA,PRADOS AGUA AZUL,,,,72430,21,Puebla,114,Puebla,1,Heroica Puebla de Zaragoza                                                                                    ,732,7,,,,Fijo,19.02828602,-98.21825757,2019-11
3277417,21114611122002433000000000U8,JOSE MARIA MORELOS Y PAVON,SECRETARIA DE EDUCACION PUBLICA SEP,611122,Escuelas de educación primaria del sector público,11 a 30 personas,CALLE,CUAUHTEMOC,CALLE,RIO BLANCO,ANDADOR,NINGUNO,ANDADOR,NINGUNO,14,,,,,,LOCALIDAD,SAN MIGUEL CANOA,,,,72900,21,Puebla,114,Puebla,211,San Miguel Canoa                                                                                              ,959,11,,,,Fijo,19.1440933,-98.10645776,2010-07
